trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type,trial,epsilon
50.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1580.0,1.0,neutral,overconfident_001,overconfident,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1600.0,2.0,neutral,overconfident_001,overconfident,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1680.0,3.0,neutral,overconfident_001,overconfident,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1690.0,4.0,neutral,overconfident_001,overconfident,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1660.0,-1.0,neutral,overconfident_001,overconfident,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1640.0,-2.0,neutral,overconfident_001,overconfident,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1660.0,1.0,neutral,overconfident_001,overconfident,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1760.0,2.0,neutral,overconfident_001,overconfident,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1770.0,3.0,neutral,overconfident_001,overconfident,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1740.0,-1.0,neutral,overconfident_001,overconfident,,
0.0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1.0,neutral,overconfident_002,overconfident,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2.0,neutral,overconfident_002,overconfident,,
2.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,200.0,3.0,neutral,overconfident_002,overconfident,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,210.0,4.0,neutral,overconfident_002,overconfident,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,180.0,-1.0,neutral,overconfident_002,overconfident,,
5.0,11a749e7,safe,30.0,30.0,40.0,risky,False,210.0,1.0,neutral,overconfident_002,overconfident,,
6.0,951c249d,safe,20.0,20.0,32.5,risky,False,230.0,2.0,neutral,overconfident_002,overconfident,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,310.0,3.0,neutral,overconfident_002,overconfident,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,320.0,4.0,neutral,overconfident_002,overconfident,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,290.0,-1.0,neutral,overconfident_002,overconfident,,
10.0,11a749e7,safe,30.0,30.0,40.0,risky,False,320.0,1.0,neutral,overconfident_002,overconfident,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,270.0,-1.0,neutral,overconfident_002,overconfident,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,370.0,1.0,neutral,overconfident_002,overconfident,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,380.0,2.0,neutral,overconfident_002,overconfident,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,350.0,-1.0,neutral,overconfident_002,overconfident,,
15.0,11a749e7,safe,30.0,30.0,40.0,risky,False,380.0,1.0,neutral,overconfident_002,overconfident,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,330.0,-1.0,neutral,overconfident_002,overconfident,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,410.0,1.0,neutral,overconfident_002,overconfident,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,420.0,2.0,neutral,overconfident_002,overconfident,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,390.0,-1.0,neutral,overconfident_002,overconfident,,
20.0,11a749e7,risky,100.0,40.0,40.0,risky,True,490.0,1.0,neutral,overconfident_002,overconfident,,
21.0,951c249d,safe,20.0,20.0,32.5,risky,False,510.0,2.0,neutral,overconfident_002,overconfident,,
22.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,610.0,3.0,neutral,overconfident_002,overconfident,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,620.0,4.0,neutral,overconfident_002,overconfident,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,590.0,-1.0,neutral,overconfident_002,overconfident,,
25.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,570.0,-2.0,neutral,overconfident_002,overconfident,,
26.0,951c249d,risky,500.0,32.5,32.5,risky,True,1070.0,1.0,neutral,overconfident_002,overconfident,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1170.0,2.0,neutral,overconfident_002,overconfident,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1180.0,3.0,neutral,overconfident_002,overconfident,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1150.0,-1.0,neutral,overconfident_002,overconfident,,
30.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1180.0,1.0,neutral,overconfident_002,overconfident,,
31.0,951c249d,safe,20.0,20.0,32.5,risky,False,1200.0,2.0,neutral,overconfident_002,overconfident,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1280.0,3.0,neutral,overconfident_002,overconfident,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1290.0,4.0,neutral,overconfident_002,overconfident,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1260.0,-1.0,neutral,overconfident_002,overconfident,,
35.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1290.0,1.0,neutral,overconfident_002,overconfident,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,1310.0,2.0,neutral,overconfident_002,overconfident,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1390.0,3.0,neutral,overconfident_002,overconfident,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1400.0,4.0,neutral,overconfident_002,overconfident,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1370.0,-1.0,neutral,overconfident_002,overconfident,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1400.0,1.0,neutral,overconfident_002,overconfident,,
41.0,951c249d,safe,20.0,20.0,32.5,risky,False,1420.0,2.0,neutral,overconfident_002,overconfident,,
42.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1500.0,3.0,neutral,overconfident_002,overconfident,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1510.0,4.0,neutral,overconfident_002,overconfident,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1480.0,-1.0,neutral,overconfident_002,overconfident,,
45.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1510.0,1.0,neutral,overconfident_002,overconfident,,
46.0,951c249d,safe,20.0,20.0,32.5,risky,False,1530.0,2.0,neutral,overconfident_002,overconfident,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1610.0,3.0,neutral,overconfident_002,overconfident,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1620.0,4.0,neutral,overconfident_002,overconfident,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1590.0,-1.0,neutral,overconfident_002,overconfident,,
50.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1690.0,1.0,neutral,overconfident_002,overconfident,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1710.0,2.0,neutral,overconfident_002,overconfident,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1790.0,3.0,neutral,overconfident_002,overconfident,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1800.0,4.0,neutral,overconfident_002,overconfident,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1770.0,-1.0,neutral,overconfident_002,overconfident,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1750.0,-2.0,neutral,overconfident_002,overconfident,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1770.0,1.0,neutral,overconfident_002,overconfident,,
57.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1850.0,2.0,neutral,overconfident_002,overconfident,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1860.0,3.0,neutral,overconfident_002,overconfident,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1830.0,-1.0,neutral,overconfident_002,overconfident,,
0.0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1.0,neutral,overconfident_003,overconfident,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2.0,neutral,overconfident_003,overconfident,,
2.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,200.0,3.0,neutral,overconfident_003,overconfident,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,210.0,4.0,neutral,overconfident_003,overconfident,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,180.0,-1.0,neutral,overconfident_003,overconfident,,
5.0,11a749e7,safe,30.0,30.0,40.0,risky,False,210.0,1.0,neutral,overconfident_003,overconfident,,
6.0,951c249d,risky,-50.0,32.5,32.5,risky,True,160.0,-1.0,neutral,overconfident_003,overconfident,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,240.0,1.0,neutral,overconfident_003,overconfident,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,250.0,2.0,neutral,overconfident_003,overconfident,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,220.0,-1.0,neutral,overconfident_003,overconfident,,
10.0,11a749e7,risky,100.0,40.0,40.0,risky,True,320.0,1.0,neutral,overconfident_003,overconfident,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,270.0,-1.0,neutral,overconfident_003,overconfident,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,370.0,1.0,neutral,overconfident_003,overconfident,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,380.0,2.0,neutral,overconfident_003,overconfident,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,350.0,-1.0,neutral,overconfident_003,overconfident,,
15.0,11a749e7,risky,100.0,40.0,40.0,risky,True,450.0,1.0,neutral,overconfident_003,overconfident,,
16.0,951c249d,safe,20.0,20.0,32.5,risky,False,470.0,2.0,neutral,overconfident_003,overconfident,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,550.0,3.0,neutral,overconfident_003,overconfident,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,560.0,4.0,neutral,overconfident_003,overconfident,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,530.0,-1.0,neutral,overconfident_003,overconfident,,
20.0,11a749e7,risky,100.0,40.0,40.0,risky,True,630.0,1.0,neutral,overconfident_003,overconfident,,
21.0,951c249d,safe,20.0,20.0,32.5,risky,False,650.0,2.0,neutral,overconfident_003,overconfident,,
22.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,730.0,3.0,neutral,overconfident_003,overconfident,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,740.0,4.0,neutral,overconfident_003,overconfident,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,710.0,-1.0,neutral,overconfident_003,overconfident,,
25.0,11a749e7,safe,30.0,30.0,40.0,risky,False,740.0,1.0,neutral,overconfident_003,overconfident,,
26.0,951c249d,risky,-50.0,32.5,32.5,risky,True,690.0,-1.0,neutral,overconfident_003,overconfident,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,790.0,1.0,neutral,overconfident_003,overconfident,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,800.0,2.0,neutral,overconfident_003,overconfident,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,770.0,-1.0,neutral,overconfident_003,overconfident,,
30.0,11a749e7,safe,30.0,30.0,40.0,risky,False,800.0,1.0,neutral,overconfident_003,overconfident,,
31.0,951c249d,risky,-50.0,32.5,32.5,risky,True,750.0,-1.0,neutral,overconfident_003,overconfident,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,830.0,1.0,neutral,overconfident_003,overconfident,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,840.0,2.0,neutral,overconfident_003,overconfident,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,810.0,-1.0,neutral,overconfident_003,overconfident,,
35.0,11a749e7,safe,30.0,30.0,40.0,risky,False,840.0,1.0,neutral,overconfident_003,overconfident,,
36.0,951c249d,risky,-50.0,32.5,32.5,risky,True,790.0,-1.0,neutral,overconfident_003,overconfident,,
37.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,890.0,1.0,neutral,overconfident_003,overconfident,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,900.0,2.0,neutral,overconfident_003,overconfident,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,870.0,-1.0,neutral,overconfident_003,overconfident,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,900.0,1.0,neutral,overconfident_003,overconfident,,
41.0,951c249d,safe,20.0,20.0,32.5,risky,False,920.0,2.0,neutral,overconfident_003,overconfident,,
42.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1000.0,3.0,neutral,overconfident_003,overconfident,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1010.0,4.0,neutral,overconfident_003,overconfident,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,980.0,-1.0,neutral,overconfident_003,overconfident,,
45.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1010.0,1.0,neutral,overconfident_003,overconfident,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,960.0,-1.0,neutral,overconfident_003,overconfident,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1040.0,1.0,neutral,overconfident_003,overconfident,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1050.0,2.0,neutral,overconfident_003,overconfident,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1020.0,-1.0,neutral,overconfident_003,overconfident,,
50.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1000.0,-2.0,neutral,overconfident_003,overconfident,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1020.0,1.0,neutral,overconfident_003,overconfident,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1100.0,2.0,neutral,overconfident_003,overconfident,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1110.0,3.0,neutral,overconfident_003,overconfident,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1080.0,-1.0,neutral,overconfident_003,overconfident,,
55.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1110.0,1.0,neutral,overconfident_003,overconfident,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1130.0,2.0,neutral,overconfident_003,overconfident,,
57.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1210.0,3.0,neutral,overconfident_003,overconfident,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1220.0,4.0,neutral,overconfident_003,overconfident,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1190.0,-1.0,neutral,overconfident_003,overconfident,,
0.0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1.0,neutral,overconfident_004,overconfident,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,50.0,2.0,neutral,overconfident_004,overconfident,,
2.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,130.0,3.0,neutral,overconfident_004,overconfident,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,140.0,4.0,neutral,overconfident_004,overconfident,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,110.0,-1.0,neutral,overconfident_004,overconfident,,
5.0,11a749e7,risky,100.0,40.0,40.0,risky,True,210.0,1.0,neutral,overconfident_004,overconfident,,
6.0,951c249d,risky,-50.0,32.5,32.5,risky,True,160.0,-1.0,neutral,overconfident_004,overconfident,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,240.0,1.0,neutral,overconfident_004,overconfident,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,250.0,2.0,neutral,overconfident_004,overconfident,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,220.0,-1.0,neutral,overconfident_004,overconfident,,
10.0,11a749e7,safe,30.0,30.0,40.0,risky,False,250.0,1.0,neutral,overconfident_004,overconfident,,
11.0,951c249d,safe,20.0,20.0,32.5,risky,False,270.0,2.0,neutral,overconfident_004,overconfident,,
12.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,350.0,3.0,neutral,overconfident_004,overconfident,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,360.0,4.0,neutral,overconfident_004,overconfident,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,330.0,-1.0,neutral,overconfident_004,overconfident,,
15.0,11a749e7,safe,30.0,30.0,40.0,risky,False,360.0,1.0,neutral,overconfident_004,overconfident,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,310.0,-1.0,neutral,overconfident_004,overconfident,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,390.0,1.0,neutral,overconfident_004,overconfident,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,400.0,2.0,neutral,overconfident_004,overconfident,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,370.0,-1.0,neutral,overconfident_004,overconfident,,
20.0,11a749e7,safe,30.0,30.0,40.0,risky,False,400.0,1.0,neutral,overconfident_004,overconfident,,
21.0,951c249d,safe,20.0,20.0,32.5,risky,False,420.0,2.0,neutral,overconfident_004,overconfident,,
22.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,500.0,3.0,neutral,overconfident_004,overconfident,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,510.0,4.0,neutral,overconfident_004,overconfident,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,480.0,-1.0,neutral,overconfident_004,overconfident,,
25.0,11a749e7,risky,100.0,40.0,40.0,risky,True,580.0,1.0,neutral,overconfident_004,overconfident,,
26.0,951c249d,safe,20.0,20.0,32.5,risky,False,600.0,2.0,neutral,overconfident_004,overconfident,,
27.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,680.0,3.0,neutral,overconfident_004,overconfident,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,690.0,4.0,neutral,overconfident_004,overconfident,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,660.0,-1.0,neutral,overconfident_004,overconfident,,
30.0,11a749e7,safe,30.0,30.0,40.0,risky,False,690.0,1.0,neutral,overconfident_004,overconfident,,
31.0,951c249d,risky,-50.0,32.5,32.5,risky,True,640.0,-1.0,neutral,overconfident_004,overconfident,,
32.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,740.0,1.0,neutral,overconfident_004,overconfident,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,750.0,2.0,neutral,overconfident_004,overconfident,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,720.0,-1.0,neutral,overconfident_004,overconfident,,
35.0,11a749e7,risky,100.0,40.0,40.0,risky,True,820.0,1.0,neutral,overconfident_004,overconfident,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,840.0,2.0,neutral,overconfident_004,overconfident,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,920.0,3.0,neutral,overconfident_004,overconfident,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4.0,neutral,overconfident_004,overconfident,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1.0,neutral,overconfident_004,overconfident,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1.0,neutral,overconfident_004,overconfident,,
41.0,951c249d,safe,20.0,20.0,32.5,risky,False,950.0,2.0,neutral,overconfident_004,overconfident,,
42.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1030.0,3.0,neutral,overconfident_004,overconfident,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1040.0,4.0,neutral,overconfident_004,overconfident,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1010.0,-1.0,neutral,overconfident_004,overconfident,,
45.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1110.0,1.0,neutral,overconfident_004,overconfident,,
46.0,951c249d,safe,20.0,20.0,32.5,risky,False,1130.0,2.0,neutral,overconfident_004,overconfident,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1210.0,3.0,neutral,overconfident_004,overconfident,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1220.0,4.0,neutral,overconfident_004,overconfident,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1190.0,-1.0,neutral,overconfident_004,overconfident,,
50.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1290.0,1.0,neutral,overconfident_004,overconfident,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1310.0,2.0,neutral,overconfident_004,overconfident,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1390.0,3.0,neutral,overconfident_004,overconfident,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1400.0,4.0,neutral,overconfident_004,overconfident,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1370.0,-1.0,neutral,overconfident_004,overconfident,,
55.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1400.0,1.0,neutral,overconfident_004,overconfident,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1420.0,2.0,neutral,overconfident_004,overconfident,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1520.0,3.0,neutral,overconfident_004,overconfident,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1530.0,4.0,neutral,overconfident_004,overconfident,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1500.0,-1.0,neutral,overconfident_004,overconfident,,
0.0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1.0,neutral,overconfident_005,overconfident,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2.0,neutral,overconfident_005,overconfident,,
2.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,220.0,3.0,neutral,overconfident_005,overconfident,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,230.0,4.0,neutral,overconfident_005,overconfident,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,200.0,-1.0,neutral,overconfident_005,overconfident,,
5.0,11a749e7,risky,100.0,40.0,40.0,risky,True,300.0,1.0,neutral,overconfident_005,overconfident,,
6.0,951c249d,safe,20.0,20.0,32.5,risky,False,320.0,2.0,neutral,overconfident_005,overconfident,,
7.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,420.0,3.0,neutral,overconfident_005,overconfident,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,430.0,4.0,neutral,overconfident_005,overconfident,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,400.0,-1.0,neutral,overconfident_005,overconfident,,
10.0,11a749e7,safe,30.0,30.0,40.0,risky,False,430.0,1.0,neutral,overconfident_005,overconfident,,
11.0,951c249d,safe,20.0,20.0,32.5,risky,False,450.0,2.0,neutral,overconfident_005,overconfident,,
12.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,530.0,3.0,neutral,overconfident_005,overconfident,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,540.0,4.0,neutral,overconfident_005,overconfident,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,510.0,-1.0,neutral,overconfident_005,overconfident,,
15.0,11a749e7,risky,100.0,40.0,40.0,risky,True,610.0,1.0,neutral,overconfident_005,overconfident,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,560.0,-1.0,neutral,overconfident_005,overconfident,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,640.0,1.0,neutral,overconfident_005,overconfident,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,650.0,2.0,neutral,overconfident_005,overconfident,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,620.0,-1.0,neutral,overconfident_005,overconfident,,
20.0,11a749e7,safe,30.0,30.0,40.0,risky,False,650.0,1.0,neutral,overconfident_005,overconfident,,
21.0,951c249d,risky,-50.0,32.5,32.5,risky,True,600.0,-1.0,neutral,overconfident_005,overconfident,,
22.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,680.0,1.0,neutral,overconfident_005,overconfident,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,690.0,2.0,neutral,overconfident_005,overconfident,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,660.0,-1.0,neutral,overconfident_005,overconfident,,
25.0,11a749e7,safe,30.0,30.0,40.0,risky,False,690.0,1.0,neutral,overconfident_005,overconfident,,
26.0,951c249d,safe,20.0,20.0,32.5,risky,False,710.0,2.0,neutral,overconfident_005,overconfident,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,810.0,3.0,neutral,overconfident_005,overconfident,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,820.0,4.0,neutral,overconfident_005,overconfident,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,790.0,-1.0,neutral,overconfident_005,overconfident,,
30.0,11a749e7,safe,30.0,30.0,40.0,risky,False,820.0,1.0,neutral,overconfident_005,overconfident,,
31.0,951c249d,safe,20.0,20.0,32.5,risky,False,840.0,2.0,neutral,overconfident_005,overconfident,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,920.0,3.0,neutral,overconfident_005,overconfident,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4.0,neutral,overconfident_005,overconfident,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1.0,neutral,overconfident_005,overconfident,,
35.0,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1.0,neutral,overconfident_005,overconfident,,
36.0,951c249d,risky,-50.0,32.5,32.5,risky,True,880.0,-1.0,neutral,overconfident_005,overconfident,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,960.0,1.0,neutral,overconfident_005,overconfident,,
